image_id,file_type,file_size,resolution_width,resolution_height,collection_date,collection_state
IMG_01995,png,0.3746,740,428,25-06-2026,Tamil Nadu
IMG_01996,png,1.194,737,988,25-06-2026,Tamil Nadu
IMG_01997,png,1.5658,735,986,25-06-2026,Tamil Nadu
IMG_01998,png,1.1019,493,881,25-06-2026,Tamil Nadu
IMG_01999,png,0.4437,739,388,25-06-2026,Tamil Nadu
IMG_02000,png,1.4614,737,986,25-06-2026,Tamil Nadu
IMG_02001,png,1.0038,611,796,25-06-2026,Tamil Nadu
IMG_02002,png,1.5087,735,962,25-06-2026,Tamil Nadu
IMG_02003,png,0.5372,737,373,25-06-2026,Tamil Nadu
IMG_02004,png,1.2631,738,861,25-06-2026,Tamil Nadu
IMG_02005,png,1.4673,739,979,26-06-2026,Tamil Nadu
IMG_02006,png,1.3919,737,985,26-06-2026,Tamil Nadu
IMG_02007,png,1.3479,739,976,26-06-2026,Tamil Nadu
IMG_02008,png,1.3291,737,981,26-06-2026,Tamil Nadu
IMG_02009,png,1.4221,734,981,26-06-2026,Tamil Nadu
IMG_02010,png,1.4293,739,988,26-06-2026,Tamil Nadu
IMG_02011,png,0.3584,739,510,26-06-2026,Tamil Nadu
IMG_02012,png,0.2883,736,412,26-06-2026,Tamil Nadu
IMG_02013,png,1.0257,597,970,26-06-2026,Tamil Nadu
IMG_02014,png,1.193,711,911,26-06-2026,Tamil Nadu
IMG_02015,png,0.5606,734,453,26-06-2026,Tamil Nadu
IMG_02016,png,1.1158,657,934,26-06-2026,Tamil Nadu
IMG_02017,png,0.728,735,927,26-06-2026,Tamil Nadu
IMG_02018,png,1.0712,734,741,26-06-2026,Tamil Nadu
IMG_02019,png,0.7577,735,586,26-06-2026,Tamil Nadu
IMG_02020,png,0.3257,443,410,26-06-2026,Tamil Nadu
IMG_02021,png,0.4519,735,329,27-06-2026,Tamil Nadu
IMG_02022,png,1.0108,567,881,27-06-2026,Tamil Nadu
IMG_02023,png,0.5893,739,467,27-06-2026,Tamil Nadu
IMG_02024,png,1.1425,685,855,27-06-2026,Tamil Nadu
IMG_02025,png,1.0159,739,654,27-06-2026,Tamil Nadu
IMG_02026,png,0.7107,733,552,27-06-2026,Tamil Nadu
IMG_02027,png,1.014,555,986,27-06-2026,Tamil Nadu
IMG_02028,png,1.2305,736,865,27-06-2026,Tamil Nadu
IMG_02029,png,1.1759,739,852,27-06-2026,Tamil Nadu
IMG_02030,png,1.1903,637,985,27-06-2026,Tamil Nadu
IMG_02031,png,0.2725,737,397,27-06-2026,Tamil Nadu
IMG_02032,png,0.4413,477,864,27-06-2026,Tamil Nadu
IMG_02033,png,1.0315,672,707,28-06-2026,Tamil Nadu
IMG_02034,png,0.8278,687,659,28-06-2026,Tamil Nadu
IMG_02035,png,0.9928,733,774,28-06-2026,Tamil Nadu
IMG_02036,png,0.7684,525,968,28-06-2026,Tamil Nadu
IMG_02037,png,0.8097,663,785,28-06-2026,Tamil Nadu
IMG_02038,png,0.7714,577,730,28-06-2026,Tamil Nadu
IMG_02039,png,0.199,536,357,28-06-2026,Tamil Nadu
IMG_02040,png,0.9945,735,691,28-06-2026,Tamil Nadu
IMG_02041,png,0.9748,729,683,28-06-2026,Tamil Nadu
IMG_02042,png,1.1769,739,837,28-06-2026,Tamil Nadu
IMG_02043,png,0.5718,418,887,28-06-2026,Tamil Nadu
IMG_02044,png,0.6978,469,898,28-06-2026,Tamil Nadu
IMG_02045,png,0.1453,259,404,28-06-2026,Tamil Nadu
IMG_02046,png,0.5089,735,524,28-06-2026,Tamil Nadu
IMG_02047,png,0.352,734,493,28-06-2026,Tamil Nadu
IMG_02048,png,0.4916,737,412,28-06-2026,Tamil Nadu
IMG_02049,png,0.3531,399,439,28-06-2026,Tamil Nadu
IMG_02050,png,0.5889,423,719,29-06-2026,Tamil Nadu
IMG_02051,png,1.0357,659,879,29-06-2026,Tamil Nadu
IMG_02052,png,1.1988,733,757,29-06-2026,Tamil Nadu
IMG_02053,png,1.1918,735,909,29-06-2026,Tamil Nadu
IMG_02054,png,1.0877,648,818,29-06-2026,Tamil Nadu
IMG_02055,png,0.4521,737,443,29-06-2026,Tamil Nadu
IMG_02056,png,0.5673,578,596,29-06-2026,Tamil Nadu
IMG_02057,png,0.7228,564,678,29-06-2026,Tamil Nadu
IMG_02058,png,0.6948,608,573,29-06-2026,Tamil Nadu
IMG_02059,png,0.855,740,580,29-06-2026,Tamil Nadu
IMG_02060,png,0.0001,2,2,29-06-2026,Tamil Nadu
IMG_02061,png,0.78,666,583,29-06-2026,Tamil Nadu
IMG_02062,png,1.1461,738,801,29-06-2026,Tamil Nadu
IMG_02063,png,0.4982,725,405,29-06-2026,Tamil Nadu
IMG_02064,png,0.8717,736,558,30-06-2026,Tamil Nadu
IMG_02065,png,1.0672,731,821,30-06-2026,Tamil Nadu
IMG_02066,png,0.8417,669,591,30-06-2026,Tamil Nadu
IMG_02067,png,0.9647,735,871,30-06-2026,Tamil Nadu
IMG_02068,png,0.58,730,560,30-06-2026,Tamil Nadu
IMG_02069,png,1.2715,740,833,30-06-2026,Tamil Nadu
IMG_02070,png,1.3823,728,916,30-06-2026,Tamil Nadu
IMG_02071,png,0.9414,528,913,30-06-2026,Tamil Nadu
IMG_02072,png,0.5971,736,883,30-06-2026,Tamil Nadu
IMG_02073,png,0.2051,500,365,30-06-2026,Tamil Nadu
IMG_02074,png,1.3044,731,937,30-06-2026,Tamil Nadu
